0,6625.02734375
15.2705728096114,6621.19091796875
30.5411456192228,6618.478515625
45.8117184288342,6616.08251953125
61.0822912384455,6614.0029296875
76.3528640480569,6612.2392578125
91.6234368576683,6610.79248046875
106.89400966728,6610.2158203125
122.164582476891,6610.06494140625
137.435155286502,6610.23046875
152.705728096114,6610.71240234375
167.976300905725,6611.51025390625
183.246873715337,6612.625
198.517446524948,6614.0556640625
213.788019334559,6614.82177734375
229.058592144171,6615.27392578125
244.329164953782,6615.50048828125
259.599737763394,6615.5009765625
274.870310573005,6615.27587890625
290.140883382616,6614.82421875
305.411456192228,6614.39453125
320.682029001839,6614.17431640625
335.952601811451,6614.0126953125
351.223174621062,6613.85107421875
366.493747430673,6613.68896484375
381.764320240285,6613.52734375
397.034893049896,6613.40234375
412.305465859507,6613.388671875
427.576038669119,6613.17919921875
442.84661147873,6612.13818359375
458.117184288342,6610.9169921875
473.387757097953,6609.51513671875
488.658329907564,6607.92529296875
503.928902717176,6606.212890625
519.199475526787,6604.455078125
534.470048336399,6602.6767578125
549.74062114601,6601.02685546875
565.011193955621,6599.421875
580.281766765233,6597.8623046875
595.552339574844,6596.5068359375
610.822912384455,6595.19873046875
626.093485194067,6593.93505859375
641.364058003678,6592.8056640625
656.63463081329,6593.21435546875
671.905203622901,6593.84912109375
687.175776432512,6595.00830078125
702.446349242124,6596.525390625
717.716922051735,6598.3134765625
732.987494861347,6600.373046875
748.258067670958,6602.703125
763.528640480569,6605.78076171875
778.799213290181,6610.64501953125
794.069786099792,6616.99755859375
809.340358909403,6623.7568359375
824.610931719015,6630.9228515625
839.881504528626,6638.49560546875
855.152077338238,6646.47509765625
870.422650147849,6659.98486328125
885.69322295746,6676.01708984375
900.963795767072,6691.958984375
916.234368576683,6707.81005859375
931.504941386295,6723.5712890625
946.775514195906,6739.24169921875
962.046087005517,6754.7109375
977.316659815129,6767.3759765625
992.58723262474,6779.8642578125
1007.85780543435,6792.80419921875
1023.12837824396,6806.19580078125
1038.39895105357,6820.0400390625
1053.66952386319,6834.33544921875
1068.9400966728,6847.99755859375
1084.21066948241,6861.11669921875
1099.48124229202,6874.02587890625
1114.75181510163,6887.11572265625
1130.02238791124,6900.38623046875
1145.29296072085,6913.83740234375
1160.56353353047,6927.060546875
1175.83410634008,6940.23095703125
1191.10467914969,6953.04345703125
1206.3752519593,6965.49658203125
1221.64582476891,6978.0859375
1236.91639757852,6990.81005859375
1252.18697038813,7003.49072265625
1267.45754319775,7015.76318359375
1282.72811600736,7027.76416015625
1297.99868881697,7039.33349609375
1313.26926162658,7050.5244140625
1328.53983443619,7061.625
1343.8104072458,7072.91064453125
1359.08098005541,7085.66162109375
1374.35155286502,7098.91015625
1389.62212567464,7112.6552734375
1404.89269848425,7127.02001953125
1420.16327129386,7141.7294921875
1435.43384410347,7156.2578125
1450.70441691308,7169.07861328125
1465.97498972269,7182.14306640625
1481.2455625323,7195.5244140625
1496.51613534192,7209.2216796875
