0,2114.884765625
45.6764922398545,2114.24096679688
91.352984479709,2113.4140625
137.029476719564,2109.3798828125
182.705968959418,2109.55395507813
228.382461199272,2111.18798828125
274.058953439127,2111.30322265625
319.735445678982,2112.23388671875
365.411937918836,2114.8203125
411.08843015869,2114.76025390625
456.764922398545,2118.20776367188
502.441414638399,2121.27612304688
548.117906878254,2122.72290039063
593.794399118109,2122.54296875
639.470891357963,2121.76782226563
685.147383597818,2120.77709960938
730.823875837672,2118.96508789063
776.500368077526,2117.03466796875
822.176860317381,2121.92700195313
867.853352557235,2124.64892578125
913.52984479709,2127.42041015625
959.206337036944,2131.740234375
1004.8828292768,2133.58203125
1050.55932151665,2134.4990234375
1096.23581375651,2135.02661132813
1141.91230599636,2135.29077148438
1187.58879823622,2135.03271484375
1233.26529047607,2136.7177734375
1278.94178271593,2137.95483398438
1324.61827495578,2139.23754882813
1370.29476719564,2140.9794921875
1415.97125943549,2140.55883789063
1461.64775167534,2139.1484375
1507.3242439152,2138.39208984375
1553.00073615505,2136.59130859375
1598.67722839491,2137.1181640625
1644.35372063476,2134.72314453125
1690.03021287462,2132.18359375
1735.70670511447,2137.212890625
1781.38319735433,2142.69873046875
1827.05968959418,2144.40576171875
1872.73618183403,2146.98510742188
1918.41267407389,2147.380859375
1964.08916631374,2147.81665039063
2009.7656585536,2149.1962890625
2055.44215079345,2150.8916015625
2101.11864303331,2151.94946289063
2146.79513527316,2150.92602539063
2192.47162751302,2148.6171875
2238.14811975287,2150.56225585938
2283.82461199273,2152.97973632813
2329.50110423258,2154.17309570313
2375.17759647243,2156.33349609375
2420.85408871229,2157.83325195313
2466.53058095214,2158.85034179688
2512.207073192,2161.61059570313
2557.88356543185,2162.86010742188
2603.56005767171,2161.13525390625
2649.23654991156,2158.1572265625
2694.91304215142,2158.3369140625
2740.58953439127,2160.35693359375
2786.26602663112,2161.50439453125
2831.94251887098,2162.44970703125
2877.61901111083,2161.591796875
2923.29550335069,2161.455078125
2968.97199559054,2163.20068359375
3014.6484878304,2163.90087890625
3060.32498007025,2164.17578125
3106.00147231011,2165.21826171875
3151.67796454996,2168.732421875
3197.35445678982,2170.87915039063
3243.03094902967,2171.06494140625
3288.70744126952,2170.47094726563
3334.38393350938,2165.67846679688
3380.06042574923,2163.21435546875
3425.73691798909,2159.97216796875
3471.41341022894,2157.65869140625
3517.0899024688,2154.404296875
3562.76639470865,2160.98876953125
3608.44288694851,2164.41528320313
3654.11937918836,2166.14770507813
3699.79587142821,2166.05981445313
3745.47236366807,2164.79809570313
3791.14885590792,2161.64868164063
3836.82534814778,2159.58715820313
3882.50184038763,2164.90795898438
3928.17833262749,2165.35595703125
3973.85482486734,2164.85693359375
4019.5313171072,2165.021484375
4065.20780934705,2167.76611328125
4110.8843015869,2170.12060546875
4156.56079382676,2172.29711914063
4202.23728606661,2173.3857421875
4247.91377830647,2170.814453125
4293.59027054632,2167.72729492188
4339.26676278618,2167.91943359375
4384.94325502603,2169.61450195313
4430.61974726589,2165.48315429688
4476.29623950574,2147.8623046875
4521.9727317456,2129.72387695313
4567.64922398545,2112.06420898438
4613.3257162253,2092.52197265625
4659.00220846516,2052.78076171875
4704.67870070501,2002.51782226563
4750.35519294487,1956.17236328125
4796.03168518472,1900.43212890625
4841.70817742458,1852.12866210938
4887.38466966443,1818.70178222656
4933.06116190429,1826.13159179688
4978.73765414414,1833.12255859375
5024.414146384,1830.48278808594
5070.09063862385,1816.51403808594
5115.7671308637,1800.333984375
5161.44362310356,1784.06457519531
5207.12011534341,1773.50952148438
5252.79660758327,1757.560546875
5298.47309982312,1721.5859375
5344.14959206298,1686.80114746094
5389.82608430283,1651.21618652344
5435.50257654269,1596.62048339844
